eval_id,question,category,failure_reason,expected_doc_id,retrieved_doc_ids,filtered_doc_ids,reranked_doc_ids,final_context_doc_ids,answer_preview
usage_prediction_005,분석결과에 표시되는 항목들에 대해 각각 설명해줘 짧게 알려줘.,사용주기 AI 예측,expected_doc_missing_from_final_context,,qa_0057|qa_0037|manual_manual_chapter8.json_8.2.1_002|faq_process_10|faq_process_09|qa_0039|manual_manual_chapter5.json_5.2.3_003|qa_0060|qa_0038|faq_process_02,qa_0057|qa_0037|manual_manual_chapter8.json_8.2.1_002|faq_process_10|faq_process_09|qa_0039|manual_manual_chapter5.json_5.2.3_003|qa_0060|qa_0038|faq_process_02,qa_0057|qa_0056|qa_0059|qa_0060|manual_manual_chapter8.json_8.2.1_002|manual_manual_chapter5.json_5.2.3_003,manual_manual_chapter8.json_8.2.1_002|qa_0059|qa_0060,"""제공된 매뉴얼 근거만으로는 확인하기 어렵습니다."""
usage_prediction_009,AI 프롬프트 입력창에서 어떻게 검색해? 사용자가 헷갈리지 않게 단계별로 알려줘.,사용주기 AI 예측,expected_doc_not_retrieved,,,,,,"AI 프롬프트 입력창에서 검색하는 방법을 단계별로 설명해드리겠습니다. 이 과정은 일반적인 검색 엔진이나 AI 기반 도구에서 프롬프트를 입력하고 검색하는 방법을 다룹니다.

1. **웹사이트 또는 애플리케이션 열기**:
   - 먼저, 검색을 수행할 웹사이트나 애플리케이션을 엽니다. 예를 들어, Google, Bing, 또는 AI 기반 도구(예: ChatGPT, Bing AI 등)를 사용할 수 있습니다.

2. **프롬프트 입력창 찾기**:
   - 웹사이트나 애플리케이션을 열면, 일반적으로 화면 상단이나 중앙에 검색창 또는 입력창이"
usage_prediction_011,분석결과에 표시되는 항목들에 대해 각각 설명해줘 등록/승인 관점으로 설명해줘.,사용주기 AI 예측,expected_doc_not_retrieved,,qa_0019|manual_manual_chapter5.json_5.3.1_004|faq_process_04|qa_0039|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.2.3_003|manual_manual_chapter3.json_3.3.4_007|manual_manual_chapter3.json_3.3.1_004|qa_0041|manual_manual_chapter5.json_5.2.2_002,qa_0019|manual_manual_chapter5.json_5.3.1_004|faq_process_04|qa_0039|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.2.3_003|manual_manual_chapter3.json_3.3.4_007|manual_manual_chapter3.json_3.3.1_004|qa_0041|manual_manual_chapter5.json_5.2.2_002,manual_manual_chapter5.json_5.3.4_007|manual_manual_chapter3.json_3.3.4_007|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.2.3_003|manual_manual_chapter5.json_5.3.1_004|qa_0039,manual_manual_chapter5.json_5.3.4_007|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter5.json_5.3.1_004,"제공된 매뉴얼에 근거하여, 물품 처분 등록 및 승인 과정에서 분석 결과에 표시되는 항목들을 설명드리겠습니다.

1. **처분 등록 목록 (상단)**:
   - **체크박스**: 각 항목을 선택할 수 있는 기능입니다.
   - **순번**: 목록의 순서를 나타냅니다.
   - **처분일자**: 물품이 처분된 날짜입니다.
   - **처분확정일자**: 처분이 최종 확정된 날짜입니다.
   - **처분정리구분**: 물품이 어떻게 처분되었는지를 나타내는 구분입니다.
   - **등록자ID**: 물품 처분을 등록한 사용자의 ID입니다.
  "
usage_prediction_012,AI 예측 결과를 업무에 어떻게 활용하면 돼? 조회 조건이 있으면 같이 알려줘.,사용주기 AI 예측,expected_doc_not_retrieved,,,,,,"AI 예측 결과를 업무에 활용하는 방법은 다양하며, 이를 통해 효율성을 높이고 더 나은 의사결정을 내릴 수 있습니다. 아래는 AI 예측 결과를 활용할 수 있는 몇 가지 방법과 조회 조건에 대한 예시입니다.

1. **수요 예측**:
   - **활용 방법**: 판매 데이터를 기반으로 미래의 제품 수요를 예측하여 재고 관리 및 생산 계획을 최적화할 수 있습니다.
   - **조회 조건**: 특정 기간(예: 월별, 분기별), 제품 카테고리, 지역별 판매 데이터.

2. **고객 이탈 예측**:
   - **활용 방법**: 고객의 이탈 "
usage_prediction_015,AI 프롬프트 입력창에서 어떻게 검색해? 실무자가 바로 따라 할 수 있게 정리해줘.,사용주기 AI 예측,expected_doc_not_retrieved,,,,,,"AI 프롬프트 입력창에서 검색하는 방법은 사용하는 플랫폼이나 도구에 따라 다를 수 있습니다. 하지만 일반적인 절차를 따라 실무자가 쉽게 검색할 수 있는 방법을 정리해드리겠습니다.

### 1. AI 플랫폼 선택
먼저, AI 프롬프트를 입력할 수 있는 플랫폼이나 도구를 선택해야 합니다. 예를 들어, OpenAI의 ChatGPT, Google의 Bard, Microsoft의 Copilot 등이 있습니다.

### 2. 프롬프트 입력창 찾기
플랫폼에 접속한 후, 프롬프트를 입력할 수 있는 창을 찾습니다. 일반적으로 이는 메인 화면에 위치"
usage_prediction_016,사용주기 AI 예측과 AI 챗봇 안내를 구분해서 검색 하고나서 하단에 나타나는 시각화 자료들은 무엇을 의미해?,사용주기 AI 예측,final_context_contains_irrelevant_docs,,qa_0062|manual_manual_chapter8.json_8.4_006|faq_process_05|qa_0056|manual_manual_chapter7.json_7.3.2_005|manual_manual_chapter7.json_7.1_000|manual_manual_chapter7.json_7.3.1_004|qa_0057|qa_0053|manual_manual_chapter7.json_7.4_007,qa_0062|manual_manual_chapter8.json_8.4_006|faq_process_05|qa_0056|manual_manual_chapter7.json_7.3.2_005|manual_manual_chapter7.json_7.1_000|manual_manual_chapter7.json_7.3.1_004|qa_0057|qa_0053|manual_manual_chapter7.json_7.4_007,qa_0056|qa_0062|qa_0053|manual_manual_chapter8.json_8.4_006|manual_manual_chapter7.json_7.3.2_005|qa_0057,manual_manual_chapter8.json_8.4_006|manual_manual_chapter7.json_7.3.2_005|qa_0056|qa_0062|qa_0053,"사용주기 AI 예측과 AI 챗봇은 각각 다른 역할을 수행합니다. AI 챗봇은 단순 행정 안내를 담당하며, 통계 데이터를 분석하지 않습니다. 반면, 사용주기 AI 예측은 전문 데이터 분석을 통해 입력한 질의를 바탕으로 시각화된 그래프와 구체적인 조달 리포트를 제공합니다. 검색 후 하단에 나타나는 시각화 자료들은 이러한 분석 결과를 시각적으로 보여주는 것입니다. 

제공된 매뉴얼 근거만으로는 시각화 자료의 구체적인 의미를 확인하기 어렵습니다."
usage_prediction_018,챗봇 답변이 아니라 예측 서비스 화면 기준으로 AI 예측 결과를 업무에 어떻게 활용하면 돼?,사용주기 AI 예측,expected_doc_not_retrieved,,,,,,"AI 예측 결과를 업무에 활용하는 방법은 여러 가지가 있으며, 이는 특정 산업과 비즈니스 목표에 따라 다를 수 있습니다. 일반적인 활용 방안을 몇 가지 소개하겠습니다:

1. **의사결정 지원**: AI 예측 결과를 통해 데이터 기반의 의사결정을 내릴 수 있습니다. 예를 들어, 판매 예측을 통해 재고 관리 및 생산 계획을 최적화할 수 있습니다.

2. **고객 경험 개선**: 고객 행동을 예측하여 개인화된 마케팅 캠페인을 설계하거나 고객 서비스의 품질을 향상시킬 수 있습니다.

3. **위험 관리**: 금융 분야에서는 AI 예측을 "
identification_001,물품고유번호가 뭐야?,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|manual_manual_chapter1.json_1.3.1_004|faq_process_04,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|manual_manual_chapter1.json_1.3.1_004|faq_process_04,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|faq_process_06|manual_manual_chapter1.json_1.3.1_004,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_002,물품고유번호가 뭐야? 핵심만 정리해줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter8.json_8.2_001|faq_process_10|faq_process_04|manual_manual_chapter2.json_2.1_000|faq_process_02|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter1.json_1.1_000,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter8.json_8.2_001|faq_process_10|faq_process_04|manual_manual_chapter2.json_2.1_000|faq_process_02|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter1.json_1.1_000,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|manual_manual_chapter1.json_1.1_000|faq_process_04|manual_manual_chapter3.json_3.2.3_003,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_003,매뉴얼 기준으로 물품고유번호가 뭐야?,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter1.json_1.4_009|faq_process_10|faq_process_06|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|qa_0048|manual_manual_chapter1.json_1.1_000|faq_process_09,qa_0015|manual_manual_chapter1.json_1.4_009|faq_process_10|faq_process_06|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|qa_0048|manual_manual_chapter1.json_1.1_000|faq_process_09,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015|manual_manual_chapter1.json_1.1_000|faq_process_04|manual_manual_chapter1.json_1.4_009,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"매뉴얼에 따르면, 물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로서, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_004,물품고유번호가 뭐야?,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|manual_manual_chapter1.json_1.3.1_004|faq_process_04,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|manual_manual_chapter1.json_1.3.1_004|faq_process_04,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|faq_process_06|manual_manual_chapter1.json_1.3.1_004,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_005,물품고유번호가 뭐야? 짧게 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|faq_process_04|qa_0019,qa_0015|manual_manual_chapter8.json_8.2.2_003|manual_manual_chapter2.json_2.4_011|faq_process_01|faq_process_06|faq_process_10|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.1_000|faq_process_04|qa_0019,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|faq_process_06|qa_0019,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다."
identification_006,식별에서 물품고유번호가 뭐야?,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_07|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|manual_manual_chapter1.json_1.4_009|faq_process_04|faq_process_02|manual_manual_chapter2.json_2.1_000,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_07|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|manual_manual_chapter1.json_1.4_009|faq_process_04|faq_process_02|manual_manual_chapter2.json_2.1_000,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|manual_manual_chapter1.json_1.1_000|faq_process_06,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다."
identification_007,물품고유번호가 뭐야? 관련해서 조건이나 제약이 있으면 같이 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_07|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter8.json_8.2.2_003|faq_process_10|faq_process_04|manual_manual_chapter2.json_2.1_000|qa_0019,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_07|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter8.json_8.2.2_003|faq_process_10|faq_process_04|manual_manual_chapter2.json_2.1_000|qa_0019,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|faq_process_06|manual_manual_chapter1.json_1.6_011,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 물품 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다. 물품고유번호는 '취득 확정'이 되어야 생성되며, 관리자가 승인하여 확정해야만 부여됩니다. '승인 대기' 상태에서는 고유 번호 없이 묶음 수량으로만 표시됩니다. 추가적인 조건이나 제약 사항은 제공된 매뉴얼 근거만으로는 확인하기 어렵습니다."
identification_008,물품고유번호가 뭐야? 버튼 흐름 중심으로 설명해줘.,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_10|faq_process_06|faq_process_04|faq_process_02|faq_process_09|faq_process_03|qa_0022|qa_0048,qa_0015|manual_manual_chapter1.json_1.3.1_004|faq_process_10|faq_process_06|faq_process_04|faq_process_02|faq_process_09|faq_process_03|qa_0022|qa_0048,qa_0015|faq_process_04|manual_manual_chapter1.json_1.3.1_004|faq_process_06|manual_manual_chapter8.json_8.2.1_002|qa_0048,manual_manual_chapter1.json_1.3.1_004|faq_process_04|faq_process_06,"물품 고유 번호는 물품을 식별하기 위한 고유한 번호입니다. 이 번호는 관리자가 [취득 확정] 버튼을 눌러야 생성됩니다. 물품이 '승인 대기' 상태일 때는 고유 번호 없이 묶음 수량으로만 표시됩니다. 따라서, 물품 고유 번호가 필요하다면 관리자에게 취득 확정을 요청해야 합니다."
identification_009,물품고유번호가 뭐야? 사용자가 헷갈리지 않게 단계별로 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter2.json_2.3.1_005|faq_process_10|faq_process_06|manual_manual_chapter2.json_2.4_011|manual_manual_chapter7.json_7.3.1_004|faq_process_03|faq_process_04|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter8.json_8.1_000,qa_0015|manual_manual_chapter2.json_2.3.1_005|faq_process_10|faq_process_06|manual_manual_chapter2.json_2.4_011|manual_manual_chapter7.json_7.3.1_004|faq_process_03|faq_process_04|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter8.json_8.1_000,manual_manual_chapter2.json_2.1_000|qa_0015|manual_manual_chapter2.json_2.4_011|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter2.json_2.3.1_005|faq_process_04,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|manual_manual_chapter2.json_2.3.1_005,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 물품고유번호는 다음과 같은 단계에서 사용됩니다:

1. **취득 확정**: 물품이 취득 확정되면 물품고유번호가 생성됩니다. 이 번호는 물품을 개별적으로 관리하고 추적하는 데 사용됩니다.

2. **운용 관리**: 물품고유번호는 물품 운용 대장 목록에 등록된 자산을 관리하는 과정에서 사용됩니다. 각 물품마다 부여된 고유번호를 기준으로 개별 관리가 이루어집니다.

3. **식별 체계**: "
identification_010,물품고유번호가 뭐야? 관리자 처리까지 포함해서 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter2.json_2.1_000|faq_process_10|faq_process_04|faq_process_06|manual_manual_chapter4.json_4.3.4_007|manual_manual_chapter3.json_3.2.3_003|manual_manual_chapter5.json_5.3.4_007|manual_manual_chapter3.json_3.3.4_007|manual_manual_chapter1.json_1.3.5_008,qa_0015|manual_manual_chapter2.json_2.1_000|faq_process_10|faq_process_04|faq_process_06|manual_manual_chapter4.json_4.3.4_007|manual_manual_chapter3.json_3.2.3_003|manual_manual_chapter5.json_5.3.4_007|manual_manual_chapter3.json_3.3.4_007|manual_manual_chapter1.json_1.3.5_008,manual_manual_chapter2.json_2.1_000|qa_0015|manual_manual_chapter1.json_1.3.5_008|faq_process_04|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter4.json_4.2.3_003,manual_manual_chapter2.json_2.1_000|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 

관리자 처리를 포함한 절차는 다음과 같습니다:

1. **등록자**: 물품의 정보를 입력하고, 관리자에게 최종 승인 요청을 보냅니다.
2. **관리자**: 등록자가 보낸 승인 요청을 검토하여 반려하거나 승인합니다.
3. **취득 확정**: 관리자가 [취득 확정]을 누르면 물품고유번호가 생성됩니다. 이 번호는 물품 운용 대장 목록에 등록된 자산을 관리하는 데 사용됩니다.

이 과정에서"
identification_011,물품고유번호가 뭐야? 등록/승인 관점으로 설명해줘.,식별,expected_doc_not_retrieved,,qa_0019|manual_manual_chapter3.json_3.2.3_003|faq_process_04|qa_0039|qa_0029|manual_manual_chapter4.json_4.2.3_003|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter3.json_3.3.4_007|qa_0022,qa_0019|manual_manual_chapter3.json_3.2.3_003|faq_process_04|qa_0039|qa_0029|manual_manual_chapter4.json_4.2.3_003|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter3.json_3.3.4_007|qa_0022,faq_process_04|qa_0039|qa_0029|qa_0019|manual_manual_chapter5.json_5.2.3_003|manual_manual_chapter3.json_3.2.3_003,manual_manual_chapter5.json_5.2.3_003|qa_0039,"물품 고유 번호는 물품을 식별하기 위한 고유한 번호입니다. 등록 및 승인 관점에서 설명드리면, 신규 물품을 등록한 후 '물품 고유 번호'는 자동으로 생성되지 않습니다. 관리자가 [취득 확정]을 눌러야 물품 고유 번호가 생성됩니다. 따라서, 물품이 '승인 대기' 상태일 때는 고유 번호 없이 묶음 수량으로만 표시되며, 관리자의 확정이 필요합니다."
identification_012,물품고유번호가 뭐야? 조회 조건이 있으면 같이 알려줘.,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter6.json_6.2_001|faq_process_03|manual_manual_chapter6.json_6.4_005|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.3.1_005|qa_0049|qa_0048|manual_manual_chapter5.json_5.4_008|manual_manual_chapter1.json_1.3.1_004,qa_0015|manual_manual_chapter6.json_6.2_001|faq_process_03|manual_manual_chapter6.json_6.4_005|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.3.1_005|qa_0049|qa_0048|manual_manual_chapter5.json_5.4_008|manual_manual_chapter1.json_1.3.1_004,qa_0015|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter6.json_6.4_005|qa_0048|qa_0049|manual_manual_chapter6.json_6.2_001,manual_manual_chapter6.json_6.4_005|manual_manual_chapter6.json_6.2_001|qa_0048,"물품 고유 번호는 각 물품을 식별하기 위한 고유한 번호입니다. 물품 고유 번호는 관리자가 '취득 확정'을 눌러야 생성됩니다. '승인 대기' 상태에서는 고유 번호 없이 묶음 수량으로만 표시됩니다. 따라서, 물품 고유 번호가 필요하다면 관리자에게 취득 확정을 요청해야 합니다.

물품 보유 현황을 조회할 때의 조회 조건은 다음과 같습니다:
1. 상단 검색 영역에서 조회하고자 하는 물품의 정보('G2B목록명', '운용부서', 'G2B목록번호', '정리일자', '취득일자')를 입력합니다.
2. 조회 조건을 설정한 후 [조회] 버튼을 클릭하면"
identification_013,물품고유번호가 뭐야? 취소나 수정 가능 조건도 있으면 알려줘.,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter3.json_3.3.3_006|faq_process_07|faq_process_10|manual_manual_chapter3.json_3.3.1_004|faq_process_04|manual_manual_chapter5.json_5.3.3_006|manual_manual_chapter4.json_4.3.3_006|qa_0007|faq_process_06,qa_0015|manual_manual_chapter3.json_3.3.3_006|faq_process_07|faq_process_10|manual_manual_chapter3.json_3.3.1_004|faq_process_04|manual_manual_chapter5.json_5.3.3_006|manual_manual_chapter4.json_4.3.3_006|qa_0007|faq_process_06,qa_0015|faq_process_07|faq_process_04|manual_manual_chapter5.json_5.5_009|manual_manual_chapter3.json_3.3.1_004|manual_manual_chapter4.json_4.3.1_004,faq_process_07|faq_process_04,"물품 고유 번호는 대학 물품 관리 시스템에서 각 물품을 식별하기 위해 부여되는 고유한 번호입니다. 이 번호는 관리자가 '취득 확정'을 눌러야 생성됩니다. 만약 물품이 '승인 대기' 상태라면 고유 번호 없이 묶음 수량으로만 표시됩니다. 따라서, 물품 고유 번호가 필요하다면 관리자에게 확정을 요청해야 합니다.

물품 정보를 수정하거나 삭제할 수 있는 조건은 '승인 상태'가 [대기] 또는 [반려]일 때만 가능합니다. 이미 [확정]된 건에 대해서는 수정이 불가능하며, 이 경우에는 관리자에게 문의해야 합니다."
identification_014,식별 매뉴얼에 따르면 물품고유번호가 뭐야?,식별,expected_doc_missing_from_final_context,,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|faq_process_04|manual_manual_chapter1.json_1.4_009|qa_0048|faq_process_09|faq_process_02|manual_manual_chapter1.json_1.3.1_004,qa_0015|manual_manual_chapter2.json_2.4_011|faq_process_06|faq_process_10|faq_process_04|manual_manual_chapter1.json_1.4_009|qa_0048|faq_process_09|faq_process_02|manual_manual_chapter1.json_1.3.1_004,manual_manual_chapter2.json_2.4_011|qa_0015|manual_manual_chapter1.json_1.3.5_008|faq_process_04|manual_manual_chapter1.json_1.4_009|manual_manual_chapter1.json_1.3.1_004,manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter1.json_1.4_009|manual_manual_chapter1.json_1.3.1_004,"제공된 매뉴얼에 따르면, '물품 고유 번호'는 물품이 '취득 확정'된 후에 부여되는 번호입니다. 관리자가 '취득 확정'을 완료하면, 입력된 수량만큼 각각의 물품에 '물품 고유 번호'가 부과됩니다. 이 번호는 '물품 운용 대장 목록'에 등록됩니다."
identification_015,물품고유번호가 뭐야? 실무자가 바로 따라 할 수 있게 정리해줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter6.json_6.3.1_003|faq_process_10|manual_manual_chapter7.json_7.4_007|manual_manual_chapter2.json_2.1_000|faq_process_04|manual_manual_chapter1.json_1.3.1_004,qa_0015|manual_manual_chapter8.json_8.3_004|manual_manual_chapter2.json_2.4_011|faq_process_06|manual_manual_chapter6.json_6.3.1_003|faq_process_10|manual_manual_chapter7.json_7.4_007|manual_manual_chapter2.json_2.1_000|faq_process_04|manual_manual_chapter1.json_1.3.1_004,qa_0015|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|faq_process_04|manual_manual_chapter3.json_3.2.3_003|faq_process_06,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.4_011|qa_0015,"물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용되는 핵심적인 관리 기준입니다. 물품 운용 단계에서는 G2B 번호와 함께 물품고유번호가 핵심 식별자로 사용됩니다. 

물품고유번호는 관리자가 '취득 확정'을 눌러야 생성됩니다. 따라서, 물품이 '승인 대기' 상태라면 고유 번호 없이 묶음 수량으로만 표시되며, 관리자의 확정이 필요합니다. 

실무자는 물품 등록 후 관리자가 '취득 확정'을 할 수 있도록 요청해야 합니다."
identification_016,물품고유번호가 뭐야? 확정 전후 차이도 있으면 알려줘.,식별,final_context_contains_irrelevant_docs,,qa_0015|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|faq_process_04|qa_0023|faq_process_02|faq_process_07|qa_0008|manual_manual_chapter4.json_4.2.3_003|qa_0019,qa_0015|manual_manual_chapter1.json_1.2.3_003|manual_manual_chapter1.json_1.3.5_008|faq_process_04|qa_0023|faq_process_02|faq_process_07|qa_0008|manual_manual_chapter4.json_4.2.3_003|qa_0019,qa_0015|faq_process_04|qa_0008|manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter4.json_4.2.3_003|manual_manual_chapter5.json_5.2.3_003,manual_manual_chapter1.json_1.3.5_008|manual_manual_chapter4.json_4.2.3_003|manual_manual_chapter5.json_5.2.3_003|faq_process_04|qa_0015|qa_0008,"물품 고유 번호는 각 물품을 식별하기 위한 고유한 번호입니다. 물품이 확정되기 전에는 '승인 대기' 상태로, 고유 번호 없이 묶음 수량으로만 표시됩니다. 관리자가 [취득 확정]을 눌러야 물품 고유 번호가 생성됩니다. 확정된 물품은 '물품 운용 대장 목록'에 등록되며, 입력된 수량만큼 각각의 행에 물품 고유 번호가 부여됩니다."
